record_id,redcap_event_name,type_of_event,constitutional_event,constitutional_event_other,state,state_other,year,language,language_other,translation,constitution_complete,coder_name,coder_name_other,codeable,type_coder,peak_identified,court_name,process_type,flowchart,flowchart_conf,actors,rectangles,diamonds,event_notes,did_you_translate,translated_text,translator_name,other_tranlsator_name,process_complete,flowchart_change,which_year_compared,describe_change,significant_change,type_of_change,significance_justification,changes_is_this_a_new_constitution,changes_is_this_a_new_institution,new_institution_explanation,judges_selected_individually_or_slate,describe_selected_individually_or_slate,number_nominators,number_selectors,complication,legislature_involved,changes_notes,changes_over_time_complete
Hungary_1957,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1949,"from general election to election by parliament",1,5,"from general election to election by parliament",2,2,"still the supreme court",3,"Supreme court judges elected for five years. Unlcear if they are all elected at the same time or rolling",10,1,1,1,,1
Hungary_1972,general_informatio_arm_1,2,[document],,98,,1972,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1972,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1972,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1975,general_informatio_arm_1,2,[document],,98,,1975,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1975,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1975,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1983,general_informatio_arm_1,2,[document],,98,,1983,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1983,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1983,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1987,general_informatio_arm_1,2,[document],,98,,1987,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1987,appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1987,removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1989,general_informatio_arm_1,2,[document],,98,,1989,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1989,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1989,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1989,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1957,"now specified that 15 members",2,,,2,1,"1957 court name is the supreme court; then several years in a different lantuagem, but ny 1989 there is now a constitutional court (in addittion to the suprme court)",3,"says that parliament elects the fifteen members...but not specified if all at once. ",10,1,1,1,,1
Hungary_1990,general_informatio_arm_1,2,[document],,98,,1990,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1990,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1990,appointment_2_arm_1,,,,,,,,,,,20,,1,1,1,"Constitutional Court",1,[document],60,2,1,1,"There are 15 members: Section 23 (amending Section 32.A.4 of constitution)",,,,,2,,,,,,,,,,,,,,,,,
Hungary_1990,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Hungary_1990,removal_2_arm_1,,,,,,,,,,,20,,3,1,,,2,,,,,,"There might be more information in the full constitution, when taking into account this new amendment:    Section 51: (2) Whenever the Constitution refers to the Justice Council, this shall mean the Constitutional Court,",,,,,1,,,,,,,,,,,,,,,,,
Hungary_1990,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1989,,,,,,,,,,,,,,,1
Hungary_1993,general_informatio_arm_1,2,[document],,98,,1993,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1993,appointment_1_arm_1,,,,,,,,,,,6,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1993,removal_1_arm_1,,,,,,,,,,,6,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1994,general_informatio_arm_1,2,[document],,98,,1994,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1994,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1994,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1994,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1990,,,,,,,,,,,,,,"15 to eleven members",1
Hungary_1995,general_informatio_arm_1,2,[document],,98,,1995,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1995,appointment_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1995,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1997,general_informatio_arm_1,2,[document],,98,,1997,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_1997,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_1997,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"(3) Judges may be removed from office only for reasons and through procedures laid  down in the law - Article 48",,,,,1,,,,,,,,,,,,,,,,,
Hungary_1997,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1994,,,,,,,,,,,,,,,1
Hungary_2000,general_informatio_arm_1,2,[document],,98,,2000,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2000,appointment_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2000,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2001,general_informatio_arm_1,2,[document],,98,,2001,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2001,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2001,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2002,general_informatio_arm_1,2,[document],,98,,2002,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2002,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2002,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"(3) Judges may be removed from office only for reasons and through procedures laid  down in the law - Article 48",,,,,1,,,,,,,,,,,,,,,,,
Hungary_2002,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1997,,,,,,,,,,,,,,,1
Hungary_2003,general_informatio_arm_1,2,[document],,98,,2003,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2003,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2003,removal_1_arm_1,,,,,,,,,,,4,,1,1,,,,,,,,,"(3) Judges may be removed from office only for reasons and through procedures laid  down in the law - Article 48",,,,,1,,,,,,,,,,,,,,,,,
Hungary_2003,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2002,,,,,,,,,,,,,,,1
Hungary_2007,general_informatio_arm_1,2,[document],,98,,2007,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2007,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2007,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"(3) Judges may be removed from office only for reasons and through procedures laid  down in the law - Article 48",,,,,1,,,,,,,,,,,,,,,,,
Hungary_2007,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2003,"judges now nominated by committee ( one member of each party in parliament), still elected by parliament",1,3,"multi-partisan nomination...maybe means that  nomination cant be dominated by strong majority party?",2,2,"still the constitutional court",3,"judge appointed for five years (according to apopintment flowchart). No removal info. not clear about turnover.",1,1,2,1,,1
Hungary_2009,general_informatio_arm_1,2,[document],,98,,2009,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2009,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2009,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"(3) Judges may be removed from office only for reasons and through procedures laid  down in the law - Article 48",,,,,1,,,,,,,,,,,,,,,,,
Hungary_2009,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2007,,,,,,,,,,,,,,,1
Hungary_2010,general_informatio_arm_1,2,[document],,98,,2010,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2010,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2010,appointment_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2010,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2010,removal_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2011,general_informatio_arm_1,2,[document],,98,,2011,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2011,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2011,removal_1_arm_1,,,,,,,,,,,4,,5,1,2,,2,[document],40,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2011,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2009,,,,,,,,,,,,,,,1
Hungary_2012,general_informatio_arm_1,2,[document],,98,,2012,180,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2012,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2012,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2013,general_informatio_arm_1,2,[document],,98,,2013,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary_2013,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],80,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2013,removal_1_arm_1,,,,,,,,,,,4,,5,1,2,,2,[document],40,,,,,,,,,1,,,,,,,,,,,,,,,,,
Hungary_2013,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2011,,,,,,,,,,,,,,,1
Iceland_1920,general_informatio_arm_1,1,[document],,99,,1920,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1920,appointment_1_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],60,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1920,removal_1_arm_1,,,,,,,,,,,4,,1,1,2,,2,[document],60,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1920,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,10,1,1,2,,1
Iceland_1944,general_informatio_arm_1,1,[document],,99,,1944,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1944,appointment_1_arm_1,,,,,,,,,,,4,,4,1,2,,,,,,,,"Art. 59. The organization of the judiciary cannot be established except by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1944,removal_1_arm_1,,,,,,,,,,,4,,4,1,2,,,,,,,,"Art. 59. The organization of the judiciary cannot be established except by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1959,general_informatio_arm_1,2,[document],,99,,1959,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1959,appointment_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"Art. 59. The organization of the judiciary cannot be established except by law ",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1959,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"Art. 59. The organization of the judiciary cannot be established except by law ",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1968,general_informatio_arm_1,2,[document],,99,,1968,185,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1968,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1968,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1984,general_informatio_arm_1,2,[document],,99,,1984,185,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1984,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1984,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_1991,general_informatio_arm_1,2,[document],,99,,1991,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1991,appointment_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1991,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1995,general_informatio_arm_1,2,[document],,99,,1995,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1995,appointment_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1995,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1999,general_informatio_arm_1,2,[document],,99,,1999,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_1999,appointment_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_1999,removal_1_arm_1,,,,,,,,,,,4,,4,1,,,,,,,,,"ARTICLE 59   The organization of the judiciary can only be established by law",,,,,1,,,,,,,,,,,,,,,,,
Iceland_2013,general_informatio_arm_1,8,[document],draft,99,,2013,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland_2013,appointment_1_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],60,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Iceland_2013,removal_1_arm_1,,,,,,,,,,,4,,1,1,2,,2,[document],40,,1,0,"Unsure about the amount of actors because a judgment is needed for permanent discharge from office but judges can be released by Cabinet Ministers. ",,,,,1,,,,,,,,,,,,,,,,,
Iceland_2013,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1920,"From king appoints to cabinet member appoints",1,3,"Basically the same process, but cabinet minister rather than king appoints",3,3,"Says that this is a Draft. No peak court named. 'No, but the process applies to all judges' selected for all redcap entries.",4,,10,1,1,2,,1
"India 1949",general_informatio_arm_1,1,[document],,100,,1949,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1949",appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"The Supreme Court ",1,[document],60,3,1,1,"actors may vary by individuals consulted with, but from two courts and the president thus 3. see chart",,,,,1,,,,,,,,,,,,,,,,,
"India 1949",removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"The Supreme Court ",2,[document],60,3,1,2,,,,,,1,,,,,,,,,,,,,,,,,
"India 1949",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,10,1,2,2,"Include consultation as a step.",1
"India 1951",general_informatio_arm_1,2,[document],,100,,1951,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1951",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1951",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1952",general_informatio_arm_1,2,[document],,100,,1952,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1952",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1952",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1954",general_informatio_arm_1,2,[document],,100,,1954,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1954",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1954",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1955",general_informatio_arm_1,2,[document],,100,,1955,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1955",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1955",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1956",general_informatio_arm_1,2,[document],,100,,1956,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1956",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"no info on the supreme court",,,,,1,,,,,,,,,,,,,,,,,
"India 1956",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1959",general_informatio_arm_1,2,[document],,100,,1959,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1959",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1959",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1960",general_informatio_arm_1,2,[document],,100,,1960,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1960",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1960",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1961",general_informatio_arm_1,2,[document],,100,,1961,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1961",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1961",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1962",general_informatio_arm_1,2,[document],,100,,1962,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1962",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
"India 1962",appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1962",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1962",removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1963",general_informatio_arm_1,2,[document],,100,,1963,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1963",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,"no info supreme court ",,,,,1,,,,,,,,,,,,,,,,,
"India 1963",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1964",general_informatio_arm_1,2,[document],,100,,1964,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1964",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1964",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1966",general_informatio_arm_1,2,[document],,100,,1966,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1966",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
"India 1966",appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1966",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
"India 1966",removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1967",general_informatio_arm_1,2,[document],,100,,1967,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1967",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1967",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1969",general_informatio_arm_1,2,[document],,100,,1969,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1969",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1969",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1971",general_informatio_arm_1,2,[document],,100,,1971,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1971",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1971",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1972",general_informatio_arm_1,2,[document],,100,,1972,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1972",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1972",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1973",general_informatio_arm_1,2,[document],,100,,1973,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1973",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1973",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1974",general_informatio_arm_1,2,[document],,100,,1974,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1974",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1974",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1975",general_informatio_arm_1,2,[document],,100,,1975,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1975",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1975",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"India 1976",general_informatio_arm_1,2,[document],,100,,1976,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"India 1976",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
